-0.14303807747626473,0.12425325876993551,0.12441610862734331,1
-0.071088842403639,-0.13941906571750495,0.1286903657799942,1
-0.020459832922507526,0.05857012496074587,0.1567309995788699,1
0.0004933019956425699,-0.01615820213904616,0.15498930732811938,1
0.15751222232542045,0.08870421902975828,0.12709551050996914,1
0.23875997121691397,0.124995214511435,0.037190706409438126,1
0.4850685637765188,0.14909259549210213,0.11176216860772536,1
0.44649668265423414,0.14942101964516363,-0.007168209803895209,1
0.49189888265920733,0.13951542534815764,-0.1444118090044117,1
0.33130886542281074,0.1314376246372051,-0.07168312429798573,1
0.07294952212127083,0.05677017924197979,-0.1557521750642253,1
0.09549182788066812,0.05753250606110627,-0.11304634150446957,1
-0.49790893574564,-0.043923699118101345,-0.005328735247037364,1
